timestamp_utc,soil_humidity,soil_temperature,system_air_humidity,system_air_temperature
2021-06-15T18:47:53+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:47:56+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:47:59+00:00,103.32,16.75,92.0,17.3
2021-06-15T18:48:02+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:48:05+00:00,103.08,16.75,92.0,17.4
2021-06-15T18:48:08+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:48:11+00:00,103.08,16.75,92.0,17.4
2021-06-15T18:48:14+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:48:17+00:00,103.55,16.75,92.0,17.4
2021-06-15T18:48:20+00:00,103.32,16.75,92.0,17.3
2021-06-15T18:48:23+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:48:26+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:48:29+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:48:32+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:48:35+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:48:38+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:48:41+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:48:44+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:48:47+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:48:50+00:00,103.32,16.75,92.0,17.4
2021-06-15T18:48:53+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:48:56+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:48:59+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:02+00:00,103.32,16.81,92.0,17.3
2021-06-15T18:49:05+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:08+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:11+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:14+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:17+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:20+00:00,103.55,16.81,92.0,17.4
2021-06-15T18:49:23+00:00,103.08,16.81,92.0,17.4
2021-06-15T18:49:26+00:00,103.32,16.81,92.0,17.3
2021-06-15T18:49:29+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:32+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:35+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:38+00:00,103.32,16.81,92.0,17.3
2021-06-15T18:49:41+00:00,103.08,16.81,92.0,17.4
2021-06-15T18:49:44+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:47+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:50+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:53+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:56+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:49:59+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:50:02+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:50:05+00:00,103.32,16.81,92.0,17.4
2021-06-15T18:50:08+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:11+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:14+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:17+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:20+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:23+00:00,103.55,16.81,92.0,17.5
2021-06-15T18:50:26+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:29+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:32+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:35+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:38+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:41+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:44+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:47+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:50+00:00,103.32,16.81,92.0,17.6
2021-06-15T18:50:53+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:50:56+00:00,103.08,16.81,92.0,17.6
2021-06-15T18:50:59+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:51:05+00:00,103.32,16.81,92.0,17.5
2021-06-15T18:52:08+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:11+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:14+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:17+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:20+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:23+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:26+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:29+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:32+00:00,103.32,16.81,92.0,17.6
2021-06-15T18:52:35+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:38+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:41+00:00,103.55,16.81,92.0,17.7
2021-06-15T18:52:44+00:00,103.32,16.81,92.0,17.6
2021-06-15T18:52:47+00:00,103.32,16.81,92.0,17.6
2021-06-15T18:52:50+00:00,103.55,16.81,92.0,17.6
2021-06-15T18:52:53+00:00,103.32,16.81,92.0,17.7
2021-06-15T18:52:56+00:00,103.08,16.81,92.0,17.6
2021-06-15T18:52:59+00:00,81.99,16.81,92.0,17.7
2021-06-15T18:53:02+00:00,82.23,16.81,92.0,17.7
2021-06-15T18:53:05+00:00,82.7,16.81,92.0,17.7
2021-06-15T18:53:08+00:00,82.94,16.81,92.0,17.7
2021-06-15T18:53:11+00:00,83.18,16.75,92.0,17.7
2021-06-15T18:53:14+00:00,83.18,16.75,92.0,17.7
2021-06-15T18:53:17+00:00,83.18,16.75,92.0,17.7
2021-06-15T18:53:20+00:00,82.94,16.75,92.0,17.7
2021-06-15T18:53:23+00:00,82.94,16.75,92.0,17.7
2021-06-15T18:53:27+00:00,82.94,16.75,92.0,17.7
2021-06-15T18:53:29+00:00,82.7,16.75,92.0,17.7
2021-06-15T18:53:32+00:00,82.46,16.69,92.0,17.7
2021-06-15T18:53:35+00:00,82.46,16.69,92.0,17.7
2021-06-15T18:53:38+00:00,82.23,16.69,92.0,17.7
2021-06-15T18:53:41+00:00,82.23,16.69,92.0,17.7
2021-06-15T18:53:44+00:00,82.23,16.69,92.0,17.7
2021-06-15T18:53:47+00:00,82.23,16.69,92.0,17.7
2021-06-15T18:53:50+00:00,82.23,16.69,92.0,17.7
2021-06-15T18:53:53+00:00,82.23,16.69,92.0,17.7
2021-06-15T18:53:56+00:00,82.23,16.69,92.0,17.7
2021-06-15T18:53:59+00:00,82.23,16.69,92.0,17.7
2021-06-15T18:54:02+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:05+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:08+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:11+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:14+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:17+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:20+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:23+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:26+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:29+00:00,82.23,16.62,92.0,17.7
2021-06-15T18:54:32+00:00,81.99,16.62,92.0,17.7
2021-06-15T18:54:35+00:00,81.99,16.62,92.0,17.7
2021-06-15T18:54:38+00:00,81.99,16.62,92.0,17.8
2021-06-15T18:54:41+00:00,81.99,16.62,92.0,17.7
2021-06-15T18:54:44+00:00,81.99,16.62,92.0,17.7
2021-06-15T18:54:47+00:00,81.99,16.62,92.0,17.7
2021-06-15T18:54:50+00:00,81.99,16.62,92.0,17.7
2021-06-15T18:54:53+00:00,81.99,16.62,92.0,17.7
2021-06-15T18:54:57+00:00,81.99,16.56,92.0,17.8
2021-06-15T18:54:59+00:00,81.75,16.56,92.0,17.7
2021-06-15T18:55:02+00:00,81.75,16.56,92.0,17.7
2021-06-15T18:55:05+00:00,81.75,16.56,92.0,17.7
2021-06-15T18:55:08+00:00,81.75,16.56,92.0,17.7
2021-06-15T18:55:11+00:00,81.75,16.56,92.0,17.7
2021-06-15T18:55:14+00:00,81.75,16.56,92.0,17.7
2021-06-15T18:55:17+00:00,81.75,16.56,92.0,17.7
2021-06-15T18:55:20+00:00,81.75,16.56,92.0,17.8
2021-06-15T18:55:23+00:00,81.52,16.56,92.0,17.8
2021-06-15T18:55:27+00:00,81.52,16.56,92.0,17.7
2021-06-15T18:55:29+00:00,81.52,16.56,92.0,17.8
2021-06-15T18:55:32+00:00,81.52,16.56,92.0,17.7
2021-06-15T18:55:35+00:00,81.28,16.56,92.0,17.8
2021-06-15T18:55:38+00:00,81.28,16.56,92.0,17.8
2021-06-15T18:55:41+00:00,81.28,16.56,92.0,17.8
2021-06-15T18:55:44+00:00,81.04,16.56,92.0,17.8
2021-06-15T18:55:47+00:00,81.04,16.56,92.0,17.8
2021-06-15T18:55:50+00:00,81.04,16.56,92.0,17.8
2021-06-15T18:55:53+00:00,80.09,16.5,92.0,17.8
2021-06-15T18:55:56+00:00,6.64,16.5,92.0,17.8
2021-06-15T18:55:59+00:00,3.79,16.5,92.0,17.8
2021-06-15T18:56:02+00:00,1.66,16.5,92.0,17.8
2021-06-15T18:56:05+00:00,1.66,16.5,92.0,17.8
2021-06-15T18:56:08+00:00,1.18,16.44,92.0,17.8
2021-06-15T18:56:11+00:00,0.95,16.44,92.0,17.8
2021-06-15T18:56:14+00:00,0.95,16.44,92.0,17.8
2021-06-15T18:56:17+00:00,0.95,16.44,92.0,17.8
2021-06-15T18:56:20+00:00,41.71,16.44,92.0,17.8
2021-06-15T18:56:23+00:00,54.98,16.44,92.0,17.8
2021-06-15T18:56:26+00:00,3.32,16.44,92.0,17.8
2021-06-15T18:56:30+00:00,0.24,16.44,92.0,17.8
2021-06-15T18:56:32+00:00,0.0,16.44,92.0,17.8
2021-06-15T18:56:35+00:00,-0.24,16.44,92.0,17.8
2021-06-15T18:56:38+00:00,0.47,16.44,92.0,17.8
2021-06-15T18:56:41+00:00,1.18,16.44,92.0,17.8
2021-06-15T18:56:45+00:00,1.42,16.44,92.0,17.8
2021-06-15T18:56:47+00:00,1.18,16.44,92.0,17.8
2021-06-15T18:56:51+00:00,1.18,16.44,92.0,17.8
2021-06-15T18:56:53+00:00,1.18,16.44,92.0,17.8
2021-06-15T18:56:56+00:00,1.42,16.44,92.0,17.8
2021-06-15T18:57:00+00:00,1.66,16.37,92.0,17.8
2021-06-15T18:57:02+00:00,1.66,16.31,92.0,17.8
2021-06-15T18:57:05+00:00,2.13,16.25,92.0,17.8
2021-06-15T18:57:09+00:00,1.9,16.19,92.0,17.8
2021-06-15T18:57:11+00:00,1.9,16.12,92.0,17.8
2021-06-15T18:57:14+00:00,1.9,16.06,92.0,17.8
2021-06-15T18:57:17+00:00,1.66,16.0,92.0,17.8
2021-06-15T18:57:20+00:00,1.66,16.0,92.0,17.8
2021-06-15T18:57:24+00:00,1.66,15.94,92.0,17.8
2021-06-15T18:57:26+00:00,1.66,15.88,92.0,17.8
2021-06-15T18:57:30+00:00,1.66,15.88,92.0,17.8
2021-06-15T18:57:32+00:00,1.66,15.81,92.0,17.8
2021-06-15T18:57:35+00:00,1.66,15.81,92.0,17.8
2021-06-15T18:57:38+00:00,1.66,15.75,92.0,17.8
2021-06-15T18:57:41+00:00,1.66,15.69,92.0,17.8
2021-06-15T18:57:44+00:00,1.9,15.69,92.0,17.8
2021-06-15T18:57:48+00:00,2.13,15.63,92.0,17.8
2021-06-15T18:57:50+00:00,2.13,15.63,92.0,17.8
2021-06-15T18:57:53+00:00,2.37,15.56,92.0,17.8
2021-06-15T18:57:56+00:00,2.37,15.56,92.0,17.8
2021-06-15T18:57:59+00:00,2.61,15.5,92.0,17.8
2021-06-15T18:58:02+00:00,2.61,15.5,92.0,17.8
2021-06-15T18:58:05+00:00,2.37,15.44,92.0,17.9
2021-06-15T18:58:08+00:00,2.61,15.44,92.0,17.8
2021-06-15T18:58:11+00:00,2.37,15.44,92.0,17.8
2021-06-15T18:58:14+00:00,2.37,15.44,92.0,17.9
2021-06-15T18:58:17+00:00,2.61,15.38,92.0,17.9
2021-06-15T18:58:20+00:00,2.37,15.38,92.0,17.8
2021-06-15T18:58:23+00:00,2.37,15.31,92.0,17.8
2021-06-15T18:58:26+00:00,2.61,15.31,92.0,17.8
2021-06-15T18:58:29+00:00,2.37,15.25,92.0,17.8
2021-06-15T18:58:32+00:00,2.37,15.25,92.0,17.8
2021-06-15T18:58:35+00:00,2.61,15.19,92.0,17.8
2021-06-15T18:58:38+00:00,2.61,15.19,92.0,17.8
2021-06-15T18:58:42+00:00,2.61,15.13,92.0,17.8
2021-06-15T18:58:45+00:00,2.61,15.13,92.0,17.8
2021-06-15T18:58:47+00:00,2.61,15.13,92.0,17.8
2021-06-15T18:58:50+00:00,2.37,15.06,92.0,17.8
2021-06-15T18:58:54+00:00,2.37,15.06,92.0,17.8
2021-06-15T18:58:57+00:00,2.37,15.06,92.0,17.8
2021-06-15T18:58:59+00:00,2.37,15.0,92.0,17.8
2021-06-15T18:59:02+00:00,2.37,15.0,92.0,17.8
2021-06-15T18:59:05+00:00,2.37,14.94,92.0,17.8
2021-06-15T18:59:08+00:00,2.37,14.94,92.0,17.8
2021-06-15T18:59:11+00:00,2.37,14.94,92.0,17.8
2021-06-15T18:59:15+00:00,2.37,14.94,92.0,17.8
2021-06-15T18:59:17+00:00,2.37,14.88,92.0,17.8
2021-06-15T18:59:21+00:00,2.37,14.88,92.0,17.8
2021-06-15T18:59:23+00:00,2.37,14.88,92.0,17.8
2021-06-15T18:59:26+00:00,2.37,14.88,92.0,17.8
2021-06-15T18:59:29+00:00,2.37,14.88,92.0,17.8
2021-06-15T18:59:32+00:00,2.13,14.81,92.0,17.8
2021-06-15T18:59:35+00:00,2.13,14.81,92.0,17.8
2021-06-15T18:59:38+00:00,2.37,14.81,92.0,17.8
2021-06-15T18:59:41+00:00,2.13,14.81,92.0,17.8
2021-06-15T18:59:44+00:00,2.13,14.81,92.0,17.8
2021-06-15T18:59:47+00:00,2.13,14.75,92.0,17.8
2021-06-15T18:59:50+00:00,2.37,14.75,92.0,17.9
2021-06-15T18:59:54+00:00,2.13,14.75,92.0,17.8
2021-06-15T18:59:57+00:00,2.13,14.75,92.0,17.8
2021-06-15T18:59:59+00:00,2.13,14.75,92.0,17.9
2021-06-15T19:00:02+00:00,2.13,14.69,92.0,17.9
2021-06-15T19:00:06+00:00,2.13,14.69,92.0,17.9
2021-06-15T19:00:08+00:00,2.13,14.69,92.0,17.9
2021-06-15T19:00:11+00:00,2.13,14.69,92.0,17.8
2021-06-15T19:00:15+00:00,2.13,14.69,92.0,17.9
2021-06-15T19:00:18+00:00,2.13,14.69,92.0,17.8
2021-06-15T19:00:21+00:00,1.9,14.69,92.0,17.9
2021-06-15T19:00:23+00:00,2.13,14.63,92.0,17.8
2021-06-15T19:00:27+00:00,2.13,14.63,92.0,17.8
2021-06-15T19:00:29+00:00,2.13,14.63,92.0,17.8
2021-06-15T19:00:32+00:00,2.13,14.63,92.0,17.8
2021-06-15T19:00:36+00:00,2.13,14.63,92.0,17.9
2021-06-15T19:00:38+00:00,2.13,14.63,92.0,17.8
2021-06-15T19:00:42+00:00,2.13,14.56,92.0,17.8
2021-06-15T19:00:45+00:00,2.13,14.56,92.0,17.8
2021-06-15T19:00:48+00:00,2.13,14.56,92.0,17.8
2021-06-15T19:00:50+00:00,2.13,14.56,92.0,17.8
2021-06-15T19:00:54+00:00,2.13,14.56,92.0,17.8
2021-06-15T19:00:57+00:00,2.13,14.56,92.0,17.8
2021-06-15T19:01:00+00:00,2.13,14.56,92.0,17.8
2021-06-15T19:01:02+00:00,2.13,14.56,92.0,17.8
2021-06-15T19:01:05+00:00,2.13,14.5,92.0,17.8
2021-06-15T19:01:08+00:00,1.9,14.5,92.0,17.8
2021-06-15T19:01:11+00:00,1.9,14.5,92.0,17.8
2021-06-15T19:01:14+00:00,1.9,14.5,92.0,17.8
2021-06-15T19:01:17+00:00,1.9,14.5,92.0,17.8
2021-06-15T19:01:20+00:00,1.9,14.5,92.0,17.8
2021-06-15T19:01:23+00:00,1.9,14.5,92.0,17.8
2021-06-15T19:01:27+00:00,1.9,14.5,92.0,17.8
2021-06-15T19:01:29+00:00,1.9,14.44,92.0,17.8
2021-06-15T19:01:32+00:00,1.9,14.44,92.0,17.8
2021-06-15T19:01:35+00:00,2.13,14.44,92.0,17.8
2021-06-15T19:01:38+00:00,1.9,14.44,92.0,17.8
2021-06-15T19:01:42+00:00,1.9,14.44,92.0,17.8
2021-06-15T19:01:44+00:00,1.9,14.44,92.0,17.8
2021-06-15T19:01:48+00:00,1.9,14.44,92.0,17.8
2021-06-15T19:01:50+00:00,1.9,14.44,92.0,17.8
2021-06-15T19:01:54+00:00,1.9,14.44,92.0,17.8
2021-06-15T19:01:56+00:00,1.9,14.38,92.0,17.8
2021-06-15T19:02:00+00:00,1.9,14.38,92.0,17.8
2021-06-15T19:02:03+00:00,1.9,14.38,92.0,17.9
2021-06-15T19:02:06+00:00,1.9,14.38,92.0,17.9
2021-06-15T19:02:08+00:00,1.9,14.38,92.0,17.8
2021-06-15T19:02:12+00:00,1.9,14.38,92.0,17.8
2021-06-15T19:02:15+00:00,1.9,14.38,92.0,17.8
2021-06-15T19:02:17+00:00,1.9,14.38,92.0,17.8
2021-06-15T19:02:20+00:00,1.9,14.38,92.0,17.9
2021-06-15T19:02:23+00:00,1.9,14.38,92.0,17.8
2021-06-15T19:02:27+00:00,1.9,14.38,92.0,17.8
2021-06-15T19:02:30+00:00,1.9,14.38,92.0,17.8
2021-06-15T19:02:33+00:00,1.9,14.31,92.0,17.8
2021-06-15T19:02:36+00:00,1.9,14.31,92.0,17.8
2021-06-15T19:02:39+00:00,1.9,14.31,92.0,17.8
2021-06-15T19:02:42+00:00,1.9,14.31,92.0,17.8
2021-06-15T19:02:45+00:00,1.9,14.31,92.0,17.8
2021-06-15T19:02:48+00:00,1.66,14.31,92.0,17.8
2021-06-15T19:02:51+00:00,1.66,14.31,92.0,17.8
2021-06-15T19:02:54+00:00,1.66,14.31,92.0,17.8
2021-06-15T19:02:57+00:00,1.66,14.31,92.0,17.8
2021-06-15T19:03:00+00:00,1.9,14.31,92.0,17.8
2021-06-15T19:03:02+00:00,1.9,14.31,92.0,17.8
2021-06-15T19:03:06+00:00,1.9,14.31,92.0,17.8
2021-06-15T19:03:09+00:00,1.9,14.25,92.0,17.8
2021-06-15T19:03:12+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:14+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:18+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:21+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:24+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:27+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:30+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:33+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:36+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:39+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:42+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:45+00:00,1.66,14.25,92.0,17.8
2021-06-15T19:03:48+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:03:51+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:03:54+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:03:57+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:00+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:03+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:06+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:09+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:12+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:15+00:00,1.66,14.19,92.0,17.7
2021-06-15T19:04:18+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:21+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:24+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:27+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:30+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:04:33+00:00,1.66,14.19,92.0,17.7
2021-06-15T19:04:36+00:00,1.66,14.19,92.0,17.7
2021-06-15T19:04:39+00:00,1.66,14.19,92.0,17.7
2021-06-15T19:04:42+00:00,1.66,14.19,92.0,17.7
2021-06-15T19:04:45+00:00,1.66,14.19,92.0,17.7
2021-06-15T19:04:48+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:04:51+00:00,1.66,14.19,92.0,17.7
2021-06-15T19:04:54+00:00,1.66,14.19,92.0,17.7
2021-06-15T19:04:57+00:00,1.66,14.19,92.0,17.7
2021-06-15T19:05:00+00:00,1.66,14.19,92.0,17.8
2021-06-15T19:05:03+00:00,1.42,14.13,92.0,17.8
2021-06-15T19:05:06+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:09+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:12+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:15+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:18+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:21+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:24+00:00,1.66,14.13,92.0,17.8
2021-06-15T19:05:27+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:30+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:33+00:00,1.66,14.13,92.0,17.8
2021-06-15T19:05:36+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:39+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:42+00:00,1.66,14.13,92.0,17.8
2021-06-15T19:05:45+00:00,1.66,14.13,92.0,17.8
2021-06-15T19:05:48+00:00,1.66,14.13,92.0,17.8
2021-06-15T19:05:51+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:54+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:05:57+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:00+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:03+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:06+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:09+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:12+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:15+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:06:18+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:21+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:24+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:27+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:30+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:06:33+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:06:36+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:06:40+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:06:42+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:06:45+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:48+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:51+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:54+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:06:57+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:00+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:03+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:06+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:07:09+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:12+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:15+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:07:18+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:21+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:24+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:27+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:30+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:33+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:36+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:39+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:07:42+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:07:45+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:07:48+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:07:51+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:07:54+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:07:57+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:00+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:03+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:06+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:08:09+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:08:12+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:15+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:18+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:21+00:00,1.18,14.13,92.0,17.7
2021-06-15T19:08:24+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:27+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:30+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:33+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:36+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:39+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:42+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:45+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:48+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:51+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:54+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:08:57+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:09:00+00:00,1.66,14.13,92.0,17.7
2021-06-15T19:09:03+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:06+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:09+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:12+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:15+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:18+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:21+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:24+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:27+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:30+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:33+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:36+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:39+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:42+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:45+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:48+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:51+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:54+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:09:57+00:00,1.42,14.13,92.0,17.6
2021-06-15T19:10:00+00:00,1.42,14.13,92.0,17.7
2021-06-15T19:10:03+00:00,1.42,14.13,92.0,17.7
